date,traffic_source,campaign_name,device_category,sessions,product_views,add_to_cart,begin_checkout,purchases,revenue,conversion_rate,aov,country,city,purchased
2023-09-21,Meta,KS_Sep23_Camp_18,tablet,8,17,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2023-09-21,Google,,mobile,30,86,1,0,5,11767.47,0.1667,2353.49,India,Lucknow,1
2023-09-21,Google,,desktop,9,35,0,0,1,2078.53,0.1111,2078.53,India,Surat,1
2023-09-21,Google,,tablet,2,10,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-21,Influencer,,mobile,35,97,2,1,1,2249.0,0.0286,2249.0,India,Mumbai,1
2023-09-21,Influencer,,desktop,19,47,1,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-09-21,Influencer,,tablet,2,8,0,0,0,0.0,0.0,0.0,India,Surat,0
2023-09-21,Organic Instagram,,mobile,11,34,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-21,Organic Instagram,,desktop,13,66,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-09-21,Organic Instagram,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2023-09-21,Email/SMS,,mobile,17,49,0,0,2,4067.0,0.1176,2033.5,India,Delhi,1
2023-09-21,Email/SMS,,desktop,4,8,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-21,Email/SMS,,tablet,3,9,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-09-22,Meta,KS_Sep23_Camp_18,mobile,82,292,4,2,8,16676.14,0.0976,2084.52,India,Hyderabad,1
2023-09-22,Meta,KS_Sep23_Camp_16,desktop,26,116,2,1,3,7198.7,0.1154,2399.57,India,Ahmedabad,1
2023-09-22,Meta,KS_Sep23_Camp_17,tablet,3,9,0,0,1,2376.16,0.3333,2376.16,India,Surat,1
2023-09-22,Google,,mobile,28,105,1,0,1,2119.0,0.0357,2119.0,India,Delhi,1
2023-09-22,Google,,desktop,15,59,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-09-22,Google,,tablet,6,12,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-09-22,Influencer,,mobile,38,147,2,1,3,6871.25,0.0789,2290.42,India,Hyderabad,1
2023-09-22,Influencer,,desktop,9,35,0,0,1,2111.75,0.1111,2111.75,India,Mumbai,1
2023-09-22,Influencer,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-22,Organic Instagram,,mobile,14,60,1,0,3,6301.91,0.2143,2100.64,India,Bengaluru,1
2023-09-22,Organic Instagram,,desktop,7,25,0,0,3,6096.09,0.4286,2032.03,India,Delhi,1
2023-09-22,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-09-22,Email/SMS,,mobile,24,93,1,0,0,0.0,0.0,0.0,India,Hyderabad,0
2023-09-22,Email/SMS,,desktop,5,18,0,0,1,2455.99,0.2,2455.99,India,Lucknow,1
2023-09-22,Email/SMS,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-09-23,Meta,KS_Sep23_Camp_18,mobile,81,292,5,1,5,11155.23,0.0617,2231.05,India,Indore,1
2023-09-23,Meta,KS_Sep23_Camp_17,desktop,28,100,1,0,1,2419.77,0.0357,2419.77,India,Bengaluru,1
2023-09-23,Meta,KS_Sep23_Camp_16,tablet,4,12,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-09-23,Google,,mobile,38,123,2,1,3,6384.03,0.0789,2128.01,India,Lucknow,1
2023-09-23,Google,,desktop,23,75,2,0,1,1919.97,0.0435,1919.97,India,Surat,1
2023-09-23,Google,,tablet,2,7,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-09-23,Influencer,,mobile,41,117,3,1,1,1768.0,0.0244,1768.0,India,Ahmedabad,1
2023-09-23,Influencer,,desktop,15,41,0,0,0,0.0,0.0,0.0,India,Delhi,0
2023-09-23,Influencer,,tablet,1,2,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-23,Organic Instagram,,mobile,23,77,1,0,3,6316.2,0.1304,2105.4,India,Indore,1
2023-09-23,Organic Instagram,,desktop,9,22,0,0,1,2196.8,0.1111,2196.8,India,Indore,1
2023-09-23,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-09-23,Email/SMS,,mobile,18,70,1,0,0,0.0,0.0,0.0,India,Lucknow,0
2023-09-23,Email/SMS,,desktop,8,31,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-23,Email/SMS,,tablet,1,2,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-24,Meta,KS_Sep23_Camp_18,mobile,94,310,3,1,8,17491.82,0.0851,2186.48,India,Delhi,1
2023-09-24,Meta,KS_Sep23_Camp_16,desktop,29,72,2,1,6,13083.83,0.2069,2180.64,India,Pune,1
2023-09-24,Meta,KS_Sep23_Camp_18,tablet,8,30,0,0,1,2156.35,0.125,2156.35,India,Bengaluru,1
2023-09-24,Google,,mobile,48,178,3,1,2,4575.84,0.0417,2287.92,India,Bengaluru,1
2023-09-24,Google,,desktop,10,36,0,0,1,1909.16,0.1,1909.16,India,Lucknow,1
2023-09-24,Google,,tablet,2,5,0,0,0,0.0,0.0,0.0,India,Surat,0
2023-09-24,Influencer,,mobile,36,131,1,0,3,7274.15,0.0833,2424.72,India,Pune,1
2023-09-24,Influencer,,desktop,20,80,1,0,2,3956.85,0.1,1978.43,India,Ahmedabad,1
2023-09-24,Influencer,,tablet,4,16,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-24,Organic Instagram,,mobile,9,25,0,0,2,4615.88,0.2222,2307.94,India,Lucknow,1
2023-09-24,Organic Instagram,,desktop,8,21,0,0,2,4364.12,0.25,2182.06,India,Bengaluru,1
2023-09-24,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-09-24,Email/SMS,,mobile,24,85,0,0,1,1802.0,0.0417,1802.0,India,Mumbai,1
2023-09-24,Email/SMS,,desktop,3,10,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-09-24,Email/SMS,,tablet,2,8,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-09-25,Meta,KS_Sep23_Camp_18,mobile,102,275,8,3,6,13599.27,0.0588,2266.55,India,Delhi,1
2023-09-25,Meta,KS_Sep23_Camp_16,desktop,36,138,1,0,1,2160.72,0.0278,2160.72,India,Hyderabad,1
2023-09-25,Meta,KS_Sep23_Camp_17,tablet,9,38,0,0,0,0.0,0.0,0.0,India,Surat,0
2023-09-25,Google,,mobile,50,172,4,2,1,2129.0,0.02,2129.0,India,Pune,1
2023-09-25,Google,,desktop,16,60,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-25,Google,,tablet,4,8,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-09-25,Influencer,,mobile,44,135,4,3,2,4749.49,0.0455,2374.75,India,Surat,1
2023-09-25,Influencer,,desktop,14,51,0,0,1,2464.5,0.0714,2464.5,India,Surat,1
2023-09-25,Influencer,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-09-25,Organic Instagram,,mobile,19,61,1,0,1,2861.99,0.0526,2861.99,India,Jaipur,1
2023-09-25,Organic Instagram,,desktop,7,27,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-09-25,Organic Instagram,,tablet,1,4,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-25,Email/SMS,,mobile,14,43,1,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-09-25,Email/SMS,,desktop,10,28,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-09-25,Email/SMS,,tablet,2,8,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2023-09-26,Meta,KS_Sep23_Camp_17,mobile,95,436,3,1,3,7163.96,0.0316,2387.99,India,Surat,1
2023-09-26,Meta,KS_Sep23_Camp_17,desktop,36,80,1,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-09-26,Meta,KS_Sep23_Camp_17,tablet,8,20,0,0,1,2394.04,0.125,2394.04,India,Surat,1
2023-09-26,Google,,mobile,29,107,2,0,1,2841.99,0.0345,2841.99,India,Indore,1
2023-09-26,Google,,desktop,11,28,1,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-09-26,Google,,tablet,4,16,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2023-09-26,Influencer,,mobile,35,155,3,1,0,0.0,0.0,0.0,India,Indore,0
2023-09-26,Influencer,,desktop,12,25,0,0,1,2120.0,0.0833,2120.0,India,Mumbai,1
2023-09-26,Influencer,,tablet,2,9,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-26,Organic Instagram,,mobile,16,46,1,0,2,4336.0,0.125,2168.0,India,Surat,1
2023-09-26,Organic Instagram,,desktop,6,23,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2023-09-26,Organic Instagram,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-26,Email/SMS,,mobile,15,32,0,0,0,0.0,0.0,0.0,India,Delhi,0
2023-09-26,Email/SMS,,desktop,4,17,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2023-09-26,Email/SMS,,tablet,1,2,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2023-09-27,Meta,KS_Sep23_Camp_16,mobile,93,339,7,4,6,14067.87,0.0645,2344.65,India,Lucknow,1
2023-09-27,Meta,KS_Sep23_Camp_17,desktop,54,176,2,1,4,9258.34,0.0741,2314.59,India,Jaipur,1
2023-09-27,Meta,KS_Sep23_Camp_17,tablet,9,30,0,0,1,2627.79,0.1111,2627.79,India,Delhi,1
2023-09-27,Google,,mobile,34,133,1,0,1,2125.03,0.0294,2125.03,India,Mumbai,1
2023-09-27,Google,,desktop,16,41,1,0,1,2099.96,0.0625,2099.96,India,Hyderabad,1
2023-09-27,Google,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-09-27,Influencer,,mobile,32,116,2,1,0,0.0,0.0,0.0,India,Ahmedabad,0
2023-09-27,Influencer,,desktop,14,50,1,0,4,8732.99,0.2857,2183.25,India,Pune,1
2023-09-27,Influencer,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Surat,0
2023-09-27,Organic Instagram,,mobile,16,33,1,0,3,6591.24,0.1875,2197.08,India,Mumbai,1
2023-09-27,Organic Instagram,,desktop,5,18,0,0,1,1876.04,0.2,1876.04,India,Pune,1
2023-09-27,Organic Instagram,,tablet,2,6,0,0,1,1725.72,0.5,1725.72,India,Jaipur,1
2023-09-27,Email/SMS,,mobile,14,32,0,0,2,4710.0,0.1429,2355.0,India,Delhi,1
2023-09-27,Email/SMS,,desktop,8,24,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-09-27,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Hyderabad,0
2023-09-28,Meta,KS_Sep23_Camp_16,mobile,100,344,6,3,3,6105.0,0.03,2035.0,India,Hyderabad,1
2023-09-28,Meta,KS_Sep23_Camp_18,desktop,35,115,3,1,0,0.0,0.0,0.0,India,Delhi,0
2023-09-28,Meta,KS_Sep23_Camp_18,tablet,13,49,1,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-28,Google,,mobile,40,145,3,1,3,6618.76,0.075,2206.25,India,Pune,1
2023-09-28,Google,,desktop,9,33,0,0,2,3931.24,0.2222,1965.62,India,Hyderabad,1
2023-09-28,Google,,tablet,2,8,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-09-28,Influencer,,mobile,37,127,1,0,2,4504.0,0.0541,2252.0,India,Bengaluru,1
2023-09-28,Influencer,,desktop,11,37,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-09-28,Influencer,,tablet,2,4,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-09-28,Organic Instagram,,mobile,28,66,1,0,3,6546.43,0.1071,2182.14,India,Ahmedabad,1
2023-09-28,Organic Instagram,,desktop,5,11,0,0,1,1884.56,0.2,1884.56,India,Ahmedabad,1
2023-09-28,Organic Instagram,,tablet,2,7,0,0,0,0.0,0.0,0.0,India,Delhi,0
2023-09-28,Email/SMS,,mobile,20,71,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-09-28,Email/SMS,,desktop,8,22,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2023-09-28,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Surat,0
2023-09-29,Meta,KS_Sep23_Camp_17,mobile,95,427,6,3,6,12662.22,0.0632,2110.37,India,Lucknow,1
2023-09-29,Meta,KS_Sep23_Camp_17,desktop,31,120,1,0,4,8665.78,0.129,2166.44,India,Hyderabad,1
2023-09-29,Meta,KS_Sep23_Camp_17,tablet,3,9,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-29,Google,,mobile,37,121,2,1,1,2213.0,0.027,2213.0,India,Mumbai,1
2023-09-29,Google,,desktop,13,26,1,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-09-29,Google,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Delhi,0
2023-09-29,Influencer,,mobile,43,175,2,1,1,2558.0,0.0233,2558.0,India,Ahmedabad,1
2023-09-29,Influencer,,desktop,14,49,1,0,0,0.0,0.0,0.0,India,Indore,0
2023-09-29,Influencer,,tablet,4,18,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-09-29,Organic Instagram,,mobile,20,85,1,0,4,7931.0,0.2,1982.75,India,Lucknow,1
2023-09-29,Organic Instagram,,desktop,7,22,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-09-29,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-09-29,Email/SMS,,mobile,12,48,1,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-29,Email/SMS,,desktop,3,7,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-09-29,Email/SMS,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Delhi,0
2023-09-30,Meta,KS_Sep23_Camp_16,mobile,102,320,5,3,5,10829.91,0.049,2165.98,India,Delhi,1
2023-09-30,Meta,KS_Sep23_Camp_18,desktop,28,103,0,0,2,4220.09,0.0714,2110.05,India,Hyderabad,1
2023-09-30,Meta,KS_Sep23_Camp_16,tablet,6,22,0,0,1,2050.0,0.1667,2050.0,India,Indore,1
2023-09-30,Google,,mobile,35,141,1,0,1,2276.67,0.0286,2276.67,India,Pune,1
2023-09-30,Google,,desktop,9,36,0,0,1,2490.32,0.1111,2490.32,India,Pune,1
2023-09-30,Google,,tablet,6,21,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-09-30,Influencer,,mobile,28,112,2,1,4,7124.67,0.1429,1781.17,India,Indore,1
2023-09-30,Influencer,,desktop,15,35,1,0,1,1823.33,0.0667,1823.33,India,Hyderabad,1
2023-09-30,Influencer,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-09-30,Organic Instagram,,mobile,14,50,0,0,3,6237.41,0.2143,2079.14,India,Mumbai,1
2023-09-30,Organic Instagram,,desktop,7,24,0,0,1,2151.58,0.1429,2151.58,India,Pune,1
2023-09-30,Organic Instagram,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-09-30,Email/SMS,,mobile,16,52,0,0,1,2056.76,0.0625,2056.76,India,Surat,1
2023-09-30,Email/SMS,,desktop,6,16,0,0,1,2010.23,0.1667,2010.23,India,Mumbai,1
2023-09-30,Email/SMS,,tablet,0,0,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-10-01,Meta,KS_Oct23_Camp_19,mobile,169,496,12,7,12,26614.29,0.071,2217.86,India,Pune,1
2023-10-01,Meta,KS_Oct23_Camp_20,desktop,42,135,3,1,1,2023.71,0.0238,2023.71,India,Delhi,1
2023-10-01,Meta,KS_Oct23_Camp_20,tablet,7,23,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-10-01,Google,,mobile,55,285,4,1,4,8638.44,0.0727,2159.61,India,Pune,1
2023-10-01,Google,,desktop,21,79,1,0,1,2440.56,0.0476,2440.56,India,Ahmedabad,1
2023-10-01,Google,,tablet,8,24,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-10-01,Influencer,,mobile,52,161,3,1,4,9330.43,0.0769,2332.61,India,Hyderabad,1
2023-10-01,Influencer,,desktop,21,78,1,0,6,12435.62,0.2857,2072.6,India,Indore,1
2023-10-01,Influencer,,tablet,3,8,0,0,1,2429.95,0.3333,2429.95,India,Pune,1
2023-10-01,Organic Instagram,,mobile,18,52,1,0,5,11282.8,0.2778,2256.56,India,Indore,1
2023-10-01,Organic Instagram,,desktop,7,25,0,0,1,2051.2,0.1429,2051.2,India,Lucknow,1
2023-10-01,Organic Instagram,,tablet,1,2,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-10-01,Email/SMS,,mobile,31,121,2,1,3,5489.0,0.0968,1829.67,India,Surat,1
2023-10-01,Email/SMS,,desktop,7,19,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-10-01,Email/SMS,,tablet,4,13,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-10-02,Meta,KS_Oct23_Camp_19,mobile,148,723,12,5,7,14967.14,0.0473,2138.16,India,Lucknow,1
2023-10-02,Meta,KS_Oct23_Camp_19,desktop,46,164,4,2,5,10245.85,0.1087,2049.17,India,Jaipur,1
2023-10-02,Meta,KS_Oct23_Camp_20,tablet,12,44,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-10-02,Google,,mobile,57,220,4,2,4,9509.7,0.0702,2377.42,India,Hyderabad,1
2023-10-02,Google,,desktop,24,74,1,0,2,4989.3,0.0833,2494.65,India,Hyderabad,1
2023-10-02,Google,,tablet,6,24,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-10-02,Influencer,,mobile,51,102,3,1,2,4857.87,0.0392,2428.93,India,Pune,1
2023-10-02,Influencer,,desktop,27,100,2,1,1,2326.13,0.037,2326.13,India,Lucknow,1
2023-10-02,Influencer,,tablet,8,28,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-10-02,Organic Instagram,,mobile,14,58,0,0,6,13667.39,0.4286,2277.9,India,Lucknow,1
2023-10-02,Organic Instagram,,desktop,13,58,1,0,7,16724.54,0.5385,2389.22,India,Hyderabad,1
2023-10-02,Organic Instagram,,tablet,1,3,0,0,1,1954.06,1.0,1954.06,India,Mumbai,1
2023-10-02,Email/SMS,,mobile,25,77,1,0,0,0.0,0.0,0.0,India,Hyderabad,0
2023-10-02,Email/SMS,,desktop,8,16,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2023-10-02,Email/SMS,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-10-03,Meta,KS_Oct23_Camp_19,mobile,174,543,13,6,10,20958.75,0.0575,2095.87,India,Indore,1
2023-10-03,Meta,KS_Oct23_Camp_20,desktop,45,132,2,1,4,10672.2,0.0889,2668.05,India,Indore,1
2023-10-03,Meta,KS_Oct23_Camp_20,tablet,7,29,0,0,1,1983.05,0.1429,1983.05,India,Lucknow,1
2023-10-03,Google,,mobile,56,158,4,2,4,9024.65,0.0714,2256.16,India,Delhi,1
2023-10-03,Google,,desktop,16,56,0,0,1,2277.35,0.0625,2277.35,India,Hyderabad,1
2023-10-03,Google,,tablet,5,14,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-10-03,Influencer,,mobile,57,212,4,2,2,5115.4,0.0351,2557.7,India,Pune,1
2023-10-03,Influencer,,desktop,30,122,2,1,2,4375.19,0.0667,2187.6,India,Ahmedabad,1
2023-10-03,Influencer,,tablet,2,7,0,0,1,2037.41,0.5,2037.41,India,Ahmedabad,1
2023-10-03,Organic Instagram,,mobile,20,40,1,0,2,4738.0,0.1,2369.0,India,Lucknow,1
2023-10-03,Organic Instagram,,desktop,2,6,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2023-10-03,Organic Instagram,,tablet,4,12,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-10-03,Email/SMS,,mobile,20,84,1,0,0,0.0,0.0,0.0,India,Delhi,0
2023-10-03,Email/SMS,,desktop,10,29,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-10-03,Email/SMS,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Pune,0
2023-10-04,Meta,KS_Oct23_Camp_19,mobile,158,612,13,6,9,20069.13,0.057,2229.9,India,Ahmedabad,1
2023-10-04,Meta,KS_Oct23_Camp_20,desktop,44,148,1,0,1,2481.88,0.0227,2481.88,India,Surat,1
2023-10-04,Meta,KS_Oct23_Camp_20,tablet,11,44,0,0,2,4958.99,0.1818,2479.49,India,Indore,1
2023-10-04,Google,,mobile,62,145,2,0,4,7376.73,0.0645,1844.18,India,Ahmedabad,1
2023-10-04,Google,,desktop,27,90,1,0,2,3711.27,0.0741,1855.63,India,Delhi,1
2023-10-04,Google,,tablet,8,24,0,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-10-04,Influencer,,mobile,43,95,3,1,5,10716.65,0.1163,2143.33,India,Pune,1
2023-10-04,Influencer,,desktop,18,65,2,1,3,6866.35,0.1667,2288.78,India,Delhi,1
2023-10-04,Influencer,,tablet,2,7,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-10-04,Organic Instagram,,mobile,23,62,1,0,3,6327.6,0.1304,2109.2,India,Indore,1
2023-10-04,Organic Instagram,,desktop,4,11,0,0,1,1976.4,0.25,1976.4,India,Lucknow,1
2023-10-04,Organic Instagram,,tablet,1,4,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-10-04,Email/SMS,,mobile,25,124,1,0,4,9249.0,0.16,2312.25,India,Lucknow,1
2023-10-04,Email/SMS,,desktop,14,43,1,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-10-04,Email/SMS,,tablet,1,5,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-10-05,Meta,KS_Oct23_Camp_19,mobile,146,576,5,2,17,38695.16,0.1164,2276.19,India,Lucknow,1
2023-10-05,Meta,KS_Oct23_Camp_20,desktop,52,229,3,1,8,15453.31,0.1538,1931.66,India,Surat,1
2023-10-05,Meta,KS_Oct23_Camp_20,tablet,8,23,0,0,1,2113.53,0.125,2113.53,India,Pune,1
2023-10-05,Google,,mobile,60,219,5,2,5,11172.48,0.0833,2234.5,India,Bengaluru,1
2023-10-05,Google,,desktop,17,61,1,0,1,2278.52,0.0588,2278.52,India,Indore,1
2023-10-05,Google,,tablet,3,9,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-10-05,Influencer,,mobile,63,212,6,2,4,9314.0,0.0635,2328.5,India,Lucknow,1
2023-10-05,Influencer,,desktop,19,57,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-10-05,Influencer,,tablet,5,25,0,0,0,0.0,0.0,0.0,India,Delhi,0
2023-10-05,Organic Instagram,,mobile,29,81,1,0,4,9549.08,0.1379,2387.27,India,Surat,1
2023-10-05,Organic Instagram,,desktop,4,17,0,0,1,2211.92,0.25,2211.92,India,Ahmedabad,1
2023-10-05,Organic Instagram,,tablet,2,8,0,0,0,0.0,0.0,0.0,India,Bengaluru,0
2023-10-05,Email/SMS,,mobile,25,61,1,0,0,0.0,0.0,0.0,India,Pune,0
2023-10-05,Email/SMS,,desktop,9,26,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2023-10-05,Email/SMS,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2023-10-06,Meta,KS_Oct23_Camp_19,mobile,155,507,9,4,12,26577.2,0.0774,2214.77,India,Indore,1
2023-10-06,Meta,KS_Oct23_Camp_20,desktop,55,218,2,0,4,8362.05,0.0727,2090.51,India,Delhi,1
2023-10-06,Meta,KS_Oct23_Camp_20,tablet,14,63,0,0,1,1926.75,0.0714,1926.75,India,Surat,1
2023-10-06,Google,,mobile,58,261,5,2,8,17427.2,0.1379,2178.4,India,Delhi,1
2023-10-06,Google,,desktop,19,71,1,0,1,2095.8,0.0526,2095.8,India,Lucknow,1
2023-10-06,Google,,tablet,1,3,0,0,0,0.0,0.0,0.0,India,Lucknow,0
2023-10-06,Influencer,,mobile,62,144,4,2,6,14216.26,0.0968,2369.38,India,Mumbai,1
2023-10-06,Influencer,,desktop,18,57,1,0,1,1901.96,0.0556,1901.96,India,Lucknow,1
2023-10-06,Influencer,,tablet,7,28,0,0,1,2336.78,0.1429,2336.78,India,Surat,1
2023-10-06,Organic Instagram,,mobile,39,149,4,1,3,7388.52,0.0769,2462.84,India,Lucknow,1
2023-10-06,Organic Instagram,,desktop,9,19,0,0,2,4888.48,0.2222,2444.24,India,Mumbai,1
2023-10-06,Organic Instagram,,tablet,1,2,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2023-10-06,Email/SMS,,mobile,29,103,1,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-10-06,Email/SMS,,desktop,3,7,0,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-10-06,Email/SMS,,tablet,2,7,0,0,1,2685.99,0.5,2685.99,India,Ahmedabad,1
2023-10-07,Meta,KS_Oct23_Camp_20,mobile,181,695,13,6,8,19375.98,0.0442,2422.0,India,Indore,1
2023-10-07,Meta,KS_Oct23_Camp_20,desktop,57,147,4,1,5,10135.06,0.0877,2027.01,India,Delhi,1
2023-10-07,Meta,KS_Oct23_Camp_20,tablet,8,32,0,0,1,2628.97,0.125,2628.97,India,Bengaluru,1
2023-10-07,Google,,mobile,71,242,5,2,5,11413.62,0.0704,2282.72,India,Hyderabad,1
2023-10-07,Google,,desktop,21,52,1,0,3,6693.38,0.1429,2231.13,India,Indore,1
2023-10-07,Google,,tablet,7,14,0,0,0,0.0,0.0,0.0,India,Indore,0
2023-10-07,Influencer,,mobile,64,233,3,2,3,6947.99,0.0469,2316.0,India,Surat,1
2023-10-07,Influencer,,desktop,17,65,1,0,0,0.0,0.0,0.0,India,Jaipur,0
2023-10-07,Influencer,,tablet,3,11,0,0,0,0.0,0.0,0.0,India,Delhi,0
2023-10-07,Organic Instagram,,mobile,23,76,1,0,2,4844.0,0.087,2422.0,India,Surat,1
2023-10-07,Organic Instagram,,desktop,7,23,0,0,0,0.0,0.0,0.0,India,Delhi,0
2023-10-07,Organic Instagram,,tablet,2,6,0,0,0,0.0,0.0,0.0,India,Surat,0
2023-10-07,Email/SMS,,mobile,27,86,1,0,4,9368.06,0.1481,2342.02,India,Hyderabad,1
2023-10-07,Email/SMS,,desktop,10,43,0,0,1,2068.15,0.1,2068.15,India,Jaipur,1
2023-10-07,Email/SMS,,tablet,3,9,0,0,1,2299.79,0.3333,2299.79,India,Delhi,1
2023-10-08,Meta,KS_Oct23_Camp_19,mobile,158,662,9,3,7,16835.8,0.0443,2405.11,India,Mumbai,1
2023-10-08,Meta,KS_Oct23_Camp_19,desktop,49,176,3,1,3,5818.2,0.0612,1939.4,India,Mumbai,1
2023-10-08,Meta,KS_Oct23_Camp_20,tablet,7,24,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2023-10-08,Google,,mobile,50,237,2,0,4,9688.0,0.08,2422.0,India,Hyderabad,1
2023-10-08,Google,,desktop,22,107,1,0,0,0.0,0.0,0.0,India,Delhi,0
2023-10-08,Google,,tablet,3,16,0,0,0,0.0,0.0,0.0,India,Ahmedabad,0
2023-10-08,Influencer,,mobile,54,189,3,1,2,4619.0,0.037,2309.5,India,Delhi,1
2023-10-08,Influencer,,desktop,18,77,1,0,0,0.0,0.0,0.0,India,Mumbai,0
2023-10-08,Influencer,,tablet,3,9,0,0,0,0.0,0.0,0.0,India,Surat,0
