Order ID,SKU ID,"Category (top, bottom, outerwear, etc.)",Size,Color,MRP,Selling price,Discount %,Returned? (Y/N),Return reason (if any)
ORD-20230830-010845,SKU-TSH-0004,tshirts,S,Blue,1499,999,33.4,N,
ORD-20230830-010846,SKU-SHI-0001,shirts,S,Blue,1999,1755,12.2,N,
ORD-20230830-010847,SKU-CRO-0005,croptops,XXL,Beige,2399,2394,0.2,N,
ORD-20230830-010848,SKU-PAN-0021,pants,XS,Black,2799,1917,31.5,Y,RTO
ORD-20230830-010849,SKU-SHI-0001,shirts,L,Navy,1999,1770,11.5,N,
ORD-20230830-010850,SKU-CRO-0007,croptops,L,Beige,1899,1407,25.9,N,
ORD-20230830-010850,SKU-TSH-0004,tshirts,XXL,White,1499,1145,23.6,N,
ORD-20230831-010851,SKU-CRO-0014,croptops,XXL,White,1799,2565,0.0,N,
ORD-20230831-010852,SKU-PAN-0002,pants,S,Olive,2699,1903,29.5,N,
ORD-20230831-010853,SKU-PAN-0009,pants,L,Blue,2799,1324,50.0,N,
ORD-20230831-010853,SKU-SHI-0001,shirts,S,Olive,1999,999,50.0,N,
ORD-20230831-010854,SKU-SHI-0013,shirts,XL,White,2799,1785,36.2,Y,Different than images
ORD-20230831-010855,SKU-SHI-0001,shirts,M,Grey,1999,999,50.0,N,
ORD-20230831-010855,SKU-TSH-0032,tshirts,XS,Beige,1499,999,33.4,N,
ORD-20230831-010855,SKU-SHI-0003,shirts,XS,Maroon,2799,999,50.0,N,
ORD-20230831-010856,SKU-CRO-0037,croptops,M,Navy,1799,2431,0.0,N,
ORD-20230831-010857,SKU-SHI-0003,shirts,S,Maroon,2799,999,50.0,Y,RTO
ORD-20230831-010857,SKU-CRO-0005,croptops,S,Blue,2399,999,50.0,Y,RTO
ORD-20230831-010858,SKU-SHI-0001,shirts,L,Maroon,1999,2558,0.0,N,
ORD-20230831-010859,SKU-SHI-0001,shirts,XXL,Blue,1999,2769,0.0,Y,RTO
ORD-20230831-010860,SKU-CRO-0019,croptops,M,Grey,1799,2212,0.0,N,
ORD-20230831-010861,SKU-TSH-0010,tshirts,L,Navy,1799,1189,33.9,N,
ORD-20230831-010861,SKU-TSH-0004,tshirts,XXL,Maroon,1499,1036,30.9,N,
ORD-20230831-010862,SKU-SHI-0003,shirts,XL,Blue,2799,1679,40.0,N,
ORD-20230831-010863,SKU-SHI-0006,shirts,M,Grey,2799,2287,18.3,Y,Fit not as expected
ORD-20230831-010864,SKU-JAC-0031,jackets,XL,Olive,4799,999,50.0,Y,Quality concern
ORD-20230831-010864,SKU-SHI-0001,shirts,M,Olive,1999,999,50.0,Y,Size issue
ORD-20230831-010864,SKU-SHI-0001,shirts,XL,White,1999,999,50.0,Y,Delayed delivery
ORD-20230831-010865,SKU-SHI-0006,shirts,M,Grey,2799,1129,50.0,N,
ORD-20230831-010865,SKU-SHI-0001,shirts,M,Olive,1999,999,50.0,N,
ORD-20230831-010866,SKU-TSH-0004,tshirts,XS,Olive,1499,1933,0.0,N,
ORD-20230831-010867,SKU-SHI-0001,shirts,S,Grey,1999,1874,6.3,N,
ORD-20230831-010868,SKU-SHI-0003,shirts,XL,Navy,2799,1530,45.4,N,
ORD-20230831-010868,SKU-SHI-0001,shirts,XS,Olive,1999,1123,43.8,N,
ORD-20230831-010869,SKU-TSH-0004,tshirts,XS,Maroon,1499,1894,0.0,N,
ORD-20230831-010870,SKU-SHI-0001,shirts,M,Black,1999,2127,0.0,N,
ORD-20230831-010871,SKU-SHI-0006,shirts,L,Blue,2799,2575,8.0,N,
ORD-20230831-010872,SKU-SHI-0001,shirts,M,Blue,1999,1072,46.4,Y,Size issue
ORD-20230831-010872,SKU-CRO-0005,croptops,L,Beige,2399,1248,48.0,Y,Size issue
ORD-20230831-010873,SKU-CRO-0007,croptops,L,White,1899,1361,28.3,N,
ORD-20230831-010873,SKU-TSH-0010,tshirts,S,Blue,1799,1252,30.4,N,
ORD-20230901-010874,SKU-PAN-0016,pants,L,Blue,2499,2366,5.3,N,
ORD-20230901-010875,SKU-SHO-0040,shorts,XS,Blue,1999,2437,0.0,N,
ORD-20230901-010876,SKU-TSH-0004,tshirts,S,Black,1499,2110,0.0,Y,Quality concern
ORD-20230901-010877,SKU-SHI-0001,shirts,S,Blue,1999,2162,0.0,N,
ORD-20230901-010878,SKU-CRO-0019,croptops,XS,Olive,1799,999,44.5,N,
ORD-20230901-010878,SKU-SHI-0001,shirts,L,Beige,1999,999,50.0,N,
ORD-20230901-010879,SKU-CRO-0005,croptops,S,Grey,2399,2185,8.9,N,
ORD-20230901-010880,SKU-PAN-0002,pants,S,Grey,2699,999,50.0,Y,Size issue
ORD-20230901-010880,SKU-SHI-0001,shirts,XXL,Navy,1999,999,50.0,Y,Fit not as expected
ORD-20230901-010880,SKU-SHI-0001,shirts,S,White,1999,999,50.0,Y,Changed mind
ORD-20230901-010881,SKU-SHI-0024,shirts,S,White,2299,1931,16.0,N,
ORD-20230901-010882,SKU-CRO-0042,croptops,M,White,1799,999,44.5,N,
ORD-20230901-010882,SKU-SHI-0006,shirts,L,Navy,2799,1293,50.0,N,
ORD-20230901-010883,SKU-SHI-0001,shirts,M,White,1999,1568,21.6,Y,Size issue
ORD-20230901-010884,SKU-SHI-0003,shirts,L,White,2799,999,50.0,Y,Size issue
ORD-20230901-010884,SKU-SHI-0001,shirts,M,Grey,1999,999,50.0,Y,Different than images
ORD-20230901-010884,SKU-PAN-0008,pants,XL,Olive,2999,999,50.0,Y,Size issue
ORD-20230901-010885,SKU-SHI-0017,shirts,XS,Olive,2299,2179,5.2,N,
ORD-20230901-010886,SKU-JAC-0031,jackets,XXL,Navy,4799,1152,50.0,N,
ORD-20230901-010886,SKU-PAN-0034,pants,XXL,Black,2999,999,50.0,N,
ORD-20230901-010887,SKU-PAN-0002,pants,XXL,Beige,2699,2576,4.6,Y,RTO
ORD-20230901-010888,SKU-SHI-0006,shirts,L,Black,2799,1723,38.5,Y,Size issue
ORD-20230901-010888,SKU-TSH-0004,tshirts,XL,Beige,1499,999,33.4,Y,Fit not as expected
ORD-20230901-010889,SKU-CRO-0038,croptops,XXL,White,2399,1914,20.2,N,
ORD-20230901-010890,SKU-SHI-0001,shirts,M,Olive,1999,2290,0.0,N,
ORD-20230901-010891,SKU-SHI-0001,shirts,S,Maroon,1999,2326,0.0,N,
ORD-20230902-010892,SKU-TSH-0004,tshirts,M,Navy,1499,1877,0.0,N,
ORD-20230902-010893,SKU-SHI-0001,shirts,L,Maroon,1999,1853,7.3,N,
ORD-20230902-010894,SKU-PAN-0009,pants,XS,Beige,2799,2142,23.5,Y,RTO
ORD-20230902-010895,SKU-SHI-0036,shirts,L,Blue,2299,1812,21.2,N,
ORD-20230902-010896,SKU-PAN-0002,pants,M,Beige,2699,1209,50.0,N,
ORD-20230902-010896,SKU-SHI-0006,shirts,XXL,White,2799,1237,50.0,N,
ORD-20230902-010897,SKU-PAN-0047,pants,XXL,Maroon,2499,1813,27.5,N,
ORD-20230902-010898,SKU-CRO-0042,croptops,XXL,Beige,1799,2834,0.0,Y,Quality concern
ORD-20230902-010899,SKU-SHI-0003,shirts,XL,Grey,2799,1803,35.6,Y,Size issue
ORD-20230902-010900,SKU-PAN-0008,pants,L,Navy,2999,999,50.0,Y,Different than images
ORD-20230902-010900,SKU-TSH-0004,tshirts,M,Blue,1499,999,33.4,Y,Size issue
ORD-20230902-010900,SKU-SHO-0011,shorts,L,Maroon,1799,999,44.5,Y,Quality concern
ORD-20230902-010901,SKU-CRO-0048,croptops,XL,Black,1799,2044,0.0,N,
ORD-20230902-010902,SKU-PAN-0002,pants,XS,Blue,2699,2430,10.0,N,
ORD-20230902-010903,SKU-SHI-0003,shirts,L,Navy,2799,2525,9.8,N,
ORD-20230902-010904,SKU-SHO-0011,shorts,M,Grey,1799,1999,0.0,Y,Size issue
ORD-20230902-010905,SKU-TSH-0010,tshirts,XS,Maroon,1799,999,44.5,Y,Size issue
ORD-20230902-010905,SKU-SHI-0001,shirts,S,Olive,1999,1130,43.5,Y,Size issue
ORD-20230902-010906,SKU-SHI-0015,shirts,XS,White,2199,2448,0.0,N,
ORD-20230902-010907,SKU-SHI-0006,shirts,XS,Olive,2799,2130,23.9,N,
ORD-20230902-010908,SKU-SHI-0001,shirts,S,Blue,1999,999,50.0,Y,Size issue
ORD-20230902-010908,SKU-PAN-0021,pants,XS,Maroon,2799,1069,50.0,Y,Size issue
ORD-20230902-010909,SKU-PAN-0002,pants,XXL,White,2699,1927,28.6,N,
ORD-20230902-010910,SKU-SHI-0001,shirts,XL,Beige,1999,999,50.0,N,
ORD-20230902-010910,SKU-PAN-0002,pants,S,Black,2699,1077,50.0,N,
ORD-20230903-010911,SKU-SHI-0003,shirts,S,Navy,2799,1780,36.4,N,
ORD-20230903-010912,SKU-SHI-0001,shirts,XXL,Grey,1999,2706,0.0,N,
ORD-20230903-010913,SKU-SHO-0011,shorts,S,White,1799,999,44.5,Y,Size issue
ORD-20230903-010913,SKU-SHI-0003,shirts,S,Maroon,2799,1071,50.0,Y,Different than images
ORD-20230903-010914,SKU-SHO-0023,shorts,L,Black,1799,999,44.5,N,
ORD-20230903-010914,SKU-SHI-0001,shirts,S,Navy,1999,999,50.0,N,
ORD-20230903-010914,SKU-PAN-0016,pants,M,Navy,2499,999,50.0,N,
ORD-20230903-010915,SKU-PAN-0002,pants,L,Beige,2699,2064,23.5,Y,Different than images
ORD-20230903-010916,SKU-CRO-0043,croptops,L,Maroon,1799,2030,0.0,Y,Quality concern
ORD-20230903-010917,SKU-CRO-0005,croptops,M,Olive,2399,2776,0.0,N,
ORD-20230903-010918,SKU-SHI-0001,shirts,XS,Black,1999,1285,35.7,N,
ORD-20230903-010918,SKU-TSH-0004,tshirts,S,Beige,1499,999,33.4,N,
ORD-20230903-010919,SKU-SHI-0001,shirts,XS,Grey,1999,1013,49.3,Y,Different than images
ORD-20230903-010919,SKU-SHO-0023,shorts,XS,White,1799,999,44.5,Y,Different than images
ORD-20230903-010920,SKU-PAN-0002,pants,M,Black,2699,2174,19.5,N,
ORD-20230903-010921,SKU-CRO-0019,croptops,XL,Olive,1799,1824,0.0,N,
ORD-20230903-010922,SKU-CRO-0014,croptops,XXL,Grey,1799,999,44.5,N,
ORD-20230903-010922,SKU-SHI-0001,shirts,XS,Beige,1999,1161,41.9,N,
ORD-20230903-010923,SKU-SHI-0001,shirts,L,Beige,1999,2067,0.0,N,
ORD-20230903-010924,SKU-SHI-0001,shirts,L,Beige,1999,999,50.0,N,
ORD-20230903-010924,SKU-SHI-0013,shirts,M,Blue,2799,999,50.0,N,
ORD-20230903-010924,SKU-JAC-0025,jackets,M,Olive,4499,999,50.0,N,
ORD-20230903-010925,SKU-SHI-0001,shirts,L,Maroon,1999,2190,0.0,Y,RTO
ORD-20230903-010926,SKU-JAC-0053,jackets,S,Olive,4499,2206,50.0,N,
ORD-20230903-010927,SKU-CRO-0005,croptops,M,Grey,2399,2714,0.0,N,
ORD-20230903-010928,SKU-CRO-0043,croptops,L,Olive,1799,2354,0.0,N,
ORD-20230904-010929,SKU-PAN-0002,pants,XL,Grey,2699,1913,29.1,Y,Changed mind
ORD-20230904-010930,SKU-CRO-0043,croptops,XXL,Blue,1799,999,44.5,N,
ORD-20230904-010930,SKU-PAN-0020,pants,XS,White,2999,1360,50.0,N,
ORD-20230904-010931,SKU-CRO-0007,croptops,XS,White,1899,2242,0.0,N,
ORD-20230904-010932,SKU-JAC-0044,jackets,L,Olive,4199,2460,41.4,Y,Size issue
ORD-20230904-010933,SKU-PAN-0008,pants,XXL,Beige,2999,2820,6.0,N,
ORD-20230904-010934,SKU-SHI-0001,shirts,XXL,Maroon,1999,1032,48.4,N,
ORD-20230904-010934,SKU-PAN-0008,pants,XL,Grey,2999,1544,48.5,N,
ORD-20230904-010935,SKU-SHI-0003,shirts,XL,White,2799,2005,28.4,N,
ORD-20230904-010936,SKU-SHI-0015,shirts,XS,Maroon,2199,2803,0.0,Y,Size issue
ORD-20230904-010937,SKU-PAN-0034,pants,L,White,2999,2006,33.1,N,
ORD-20230904-010938,SKU-SHI-0001,shirts,XXL,White,1999,1979,1.0,N,
ORD-20230904-010939,SKU-SHO-0040,shorts,L,White,1999,999,50.0,Y,RTO
ORD-20230904-010939,SKU-JAC-0046,jackets,M,Blue,4799,1642,50.0,Y,RTO
ORD-20230904-010940,SKU-PAN-0002,pants,L,Maroon,2699,1962,27.3,N,
ORD-20230904-010941,SKU-PAN-0002,pants,L,Olive,2699,2052,24.0,N,
ORD-20230904-010942,SKU-SHI-0006,shirts,XL,Blue,2799,2190,21.8,Y,RTO
ORD-20230904-010943,SKU-SHI-0001,shirts,XXL,White,1999,1838,8.1,N,
ORD-20230904-010944,SKU-SHI-0001,shirts,M,Beige,1999,999,50.0,Y,Delayed delivery
ORD-20230904-010944,SKU-PAN-0008,pants,S,Grey,2999,1426,50.0,Y,Delayed delivery
ORD-20230904-010945,SKU-SHI-0001,shirts,XL,Black,1999,1915,4.2,N,
ORD-20230904-010946,SKU-CRO-0014,croptops,XL,Grey,1799,2044,0.0,N,
ORD-20230904-010947,SKU-PAN-0009,pants,L,Navy,2799,2071,26.0,N,
ORD-20230904-010948,SKU-SHO-0011,shorts,L,Olive,1799,999,44.5,N,
ORD-20230904-010948,SKU-SHI-0001,shirts,M,Navy,1999,999,50.0,N,
ORD-20230904-010948,SKU-JAC-0055,jackets,XS,Grey,3999,999,50.0,N,
ORD-20230904-010949,SKU-TSH-0004,tshirts,L,Beige,1499,1651,0.0,N,
ORD-20230905-010950,SKU-PAN-0009,pants,XL,Beige,2799,1205,50.0,N,
ORD-20230905-010950,SKU-PAN-0002,pants,XS,Grey,2699,1107,50.0,N,
ORD-20230905-010951,SKU-SHI-0001,shirts,L,Beige,1999,2483,0.0,N,
ORD-20230905-010952,SKU-SHI-0001,shirts,M,Black,1999,2130,0.0,Y,RTO
ORD-20230905-010953,SKU-SHI-0013,shirts,M,Olive,2799,2792,0.3,Y,Changed mind
ORD-20230905-010954,SKU-TSH-0004,tshirts,XS,Blue,1499,999,33.4,N,
ORD-20230905-010954,SKU-SHI-0006,shirts,XXL,White,2799,1120,50.0,N,
ORD-20230905-010955,SKU-SHI-0051,shirts,M,Grey,2499,999,50.0,N,
ORD-20230905-010955,SKU-PAN-0020,pants,M,Black,2999,1047,50.0,N,
ORD-20230905-010956,SKU-SHI-0003,shirts,XXL,White,2799,1395,50.0,Y,RTO
ORD-20230905-010956,SKU-CRO-0005,croptops,XXL,Maroon,2399,1195,50.0,Y,RTO
ORD-20230905-010957,SKU-PAN-0028,pants,XXL,Blue,3299,2194,33.5,N,
ORD-20230905-010958,SKU-SHI-0003,shirts,L,White,2799,1704,39.1,N,
ORD-20230905-010959,SKU-SHI-0001,shirts,L,Navy,1999,999,50.0,N,
ORD-20230905-010959,SKU-PAN-0002,pants,XL,White,2699,999,50.0,N,
ORD-20230905-010960,SKU-PAN-0008,pants,XS,Olive,2999,1041,50.0,Y,Different than images
ORD-20230905-010960,SKU-SHI-0001,shirts,L,Beige,1999,999,50.0,Y,Size issue
ORD-20230906-010961,SKU-SHI-0024,shirts,XL,Olive,2299,999,50.0,N,
ORD-20230906-010961,SKU-PAN-0002,pants,L,Olive,2699,1098,50.0,N,
ORD-20230906-010962,SKU-SHI-0001,shirts,M,Blue,1999,999,50.0,N,
ORD-20230906-010962,SKU-PAN-0026,pants,XL,Beige,3299,999,50.0,N,
ORD-20230906-010962,SKU-SHI-0001,shirts,S,Olive,1999,999,50.0,N,
ORD-20230906-010962,SKU-TSH-0041,tshirts,XXL,Black,1499,999,33.4,N,
ORD-20230906-010963,SKU-PAN-0002,pants,XL,Maroon,2699,2217,17.9,N,
ORD-20230906-010964,SKU-SHI-0003,shirts,L,Olive,2799,2324,17.0,N,
ORD-20230906-010965,SKU-SHI-0001,shirts,M,Black,1999,2710,0.0,N,
ORD-20230906-010966,SKU-PAN-0002,pants,XL,Beige,2699,2523,6.5,N,
ORD-20230906-010967,SKU-TSH-0004,tshirts,M,Black,1499,999,33.4,N,
ORD-20230906-010967,SKU-SHI-0001,shirts,XXL,Maroon,1999,999,50.0,N,
ORD-20230906-010967,SKU-CRO-0007,croptops,M,Navy,1899,999,47.4,N,
ORD-20230906-010968,SKU-SHI-0003,shirts,XL,Blue,2799,1648,41.1,Y,RTO
ORD-20230906-010969,SKU-PAN-0009,pants,XL,White,2799,1060,50.0,Y,RTO
ORD-20230906-010969,SKU-CRO-0005,croptops,S,Navy,2399,999,50.0,Y,RTO
ORD-20230906-010970,SKU-SHI-0001,shirts,S,Blue,1999,2078,0.0,N,
ORD-20230906-010971,SKU-PAN-0018,pants,L,Beige,2799,1809,35.4,N,
ORD-20230906-010971,SKU-TSH-0004,tshirts,XXL,Grey,1499,999,33.4,N,
ORD-20230906-010972,SKU-SHI-0006,shirts,XS,Navy,2799,2351,16.0,N,
ORD-20230906-010973,SKU-CRO-0042,croptops,XS,Olive,1799,2485,0.0,N,
ORD-20230906-010974,SKU-SHI-0001,shirts,XS,White,1999,999,50.0,N,
ORD-20230906-010974,SKU-SHI-0024,shirts,L,Maroon,2299,999,50.0,N,
ORD-20230906-010974,SKU-SHI-0001,shirts,XL,Maroon,1999,999,50.0,N,
ORD-20230906-010975,SKU-JAC-0025,jackets,XXL,Black,4499,2354,47.7,Y,RTO
ORD-20230906-010976,SKU-CRO-0007,croptops,XS,Black,1899,2201,0.0,Y,Different than images
ORD-20230906-010977,SKU-TSH-0004,tshirts,L,Maroon,1499,2387,0.0,N,
ORD-20230906-010978,SKU-PAN-0002,pants,XXL,Olive,2699,1021,50.0,N,
ORD-20230906-010978,SKU-SHI-0001,shirts,S,Navy,1999,999,50.0,N,
ORD-20230906-010979,SKU-SHI-0013,shirts,M,Beige,2799,2323,17.0,N,
ORD-20230906-010980,SKU-SHI-0001,shirts,XL,Navy,1999,2204,0.0,Y,Quality concern
ORD-20230906-010981,SKU-SHI-0003,shirts,S,White,2799,1678,40.1,N,
ORD-20230906-010982,SKU-SHI-0001,shirts,S,Beige,1999,1127,43.6,N,
ORD-20230906-010982,SKU-TSH-0012,tshirts,XL,Olive,1999,1176,41.2,N,
ORD-20230906-010983,SKU-CRO-0048,croptops,XL,Blue,1799,1959,0.0,N,
ORD-20230907-010984,SKU-TSH-0004,tshirts,XL,Navy,1499,1750,0.0,N,
ORD-20230907-010985,SKU-SHI-0001,shirts,S,Navy,1999,2648,0.0,Y,Fit not as expected
ORD-20230907-010986,SKU-SHO-0011,shorts,XL,Olive,1799,1948,0.0,N,
ORD-20230907-010987,SKU-PAN-0002,pants,L,White,2699,2162,19.9,N,
ORD-20230907-010988,SKU-TSH-0004,tshirts,M,Grey,1499,1776,0.0,Y,Different than images
ORD-20230907-010989,SKU-SHI-0003,shirts,XXL,Black,2799,1205,50.0,N,
ORD-20230907-010989,SKU-SHI-0003,shirts,XS,Blue,2799,1162,50.0,N,
ORD-20230907-010990,SKU-PAN-0002,pants,XS,Grey,2699,999,50.0,Y,Size issue
ORD-20230907-010990,SKU-SHI-0001,shirts,L,Beige,1999,999,50.0,Y,Size issue
ORD-20230907-010991,SKU-PAN-0002,pants,XXL,Maroon,2699,2204,18.3,N,
ORD-20230907-010992,SKU-PAN-0047,pants,M,Grey,2499,2065,17.4,N,
ORD-20230907-010993,SKU-JAC-0025,jackets,XXL,Black,4499,1724,50.0,Y,RTO
ORD-20230907-010994,SKU-SHI-0006,shirts,XS,Maroon,2799,2164,22.7,Y,RTO
ORD-20230907-010995,SKU-PAN-0002,pants,XS,Beige,2699,2037,24.5,Y,RTO
ORD-20230907-010996,SKU-CRO-0005,croptops,XS,Olive,2399,1373,42.8,Y,RTO
ORD-20230907-010996,SKU-SHI-0001,shirts,L,White,1999,1163,41.8,Y,RTO
ORD-20230907-010997,SKU-SHI-0003,shirts,M,Black,2799,2698,3.6,N,
ORD-20230907-010998,SKU-SHI-0003,shirts,S,Navy,2799,2129,23.9,N,
ORD-20230908-010999,SKU-SHI-0001,shirts,XXL,White,1999,2565,0.0,Y,Delayed delivery
ORD-20230908-011000,SKU-SHI-0001,shirts,XXL,Navy,1999,2261,0.0,Y,RTO
ORD-20230908-011001,SKU-PAN-0026,pants,L,Blue,3299,1764,46.5,Y,RTO
ORD-20230908-011002,SKU-CRO-0005,croptops,XS,White,2399,2319,3.3,Y,Size issue
ORD-20230908-011003,SKU-PAN-0008,pants,XS,Grey,2999,2670,11.0,N,
ORD-20230908-011004,SKU-TSH-0012,tshirts,XL,Grey,1999,1770,11.5,N,
ORD-20230908-011005,SKU-CRO-0005,croptops,XS,White,2399,2179,9.2,N,
ORD-20230908-011006,SKU-TSH-0012,tshirts,M,Blue,1999,999,50.0,Y,RTO
ORD-20230908-011006,SKU-SHI-0015,shirts,XS,Navy,2199,999,50.0,Y,RTO
ORD-20230908-011007,SKU-PAN-0026,pants,XL,White,3299,1365,50.0,N,
ORD-20230908-011007,SKU-SHO-0033,shorts,XXL,Black,2099,999,50.0,N,
ORD-20230908-011008,SKU-TSH-0004,tshirts,M,Olive,1499,2740,0.0,Y,Quality concern
ORD-20230908-011009,SKU-SHI-0001,shirts,S,Olive,1999,2359,0.0,Y,RTO
ORD-20230908-011010,SKU-SHI-0006,shirts,M,Black,2799,1886,32.6,N,
ORD-20230908-011011,SKU-CRO-0005,croptops,L,Blue,2399,1036,50.0,N,
ORD-20230908-011011,SKU-SHI-0003,shirts,XS,White,2799,1238,50.0,N,
ORD-20230908-011012,SKU-CRO-0005,croptops,XS,Maroon,2399,1838,23.4,Y,Quality concern
ORD-20230908-011013,SKU-TSH-0012,tshirts,L,Black,1999,2064,0.0,N,
ORD-20230908-011014,SKU-SHI-0001,shirts,XS,Blue,1999,2069,0.0,Y,Size issue
ORD-20230908-011015,SKU-SHI-0001,shirts,XS,Beige,1999,1001,49.9,N,
ORD-20230908-011015,SKU-SHO-0011,shorts,S,Maroon,1799,999,44.5,N,
ORD-20230908-011016,SKU-CRO-0048,croptops,L,Beige,1799,1003,44.3,Y,Size issue
ORD-20230908-011016,SKU-SHI-0001,shirts,M,Beige,1999,1125,43.7,Y,Changed mind
ORD-20230908-011017,SKU-SHI-0013,shirts,XS,Navy,2799,1767,36.9,Y,Size issue
ORD-20230908-011018,SKU-SHO-0033,shorts,S,Navy,2099,2035,3.0,N,
ORD-20230909-011019,SKU-SHI-0003,shirts,XL,Beige,2799,2908,0.0,N,
ORD-20230909-011020,SKU-SHI-0017,shirts,S,White,2299,1404,38.9,N,
ORD-20230909-011020,SKU-SHI-0001,shirts,S,White,1999,1221,38.9,N,
ORD-20230909-011021,SKU-PAN-0002,pants,XXL,Beige,2699,1984,26.5,N,
ORD-20230909-011022,SKU-CRO-0037,croptops,XXL,Olive,1799,2587,0.0,N,
ORD-20230909-011023,SKU-SHO-0011,shorts,S,Blue,1799,1116,38.0,N,
ORD-20230909-011023,SKU-SHI-0001,shirts,XL,Black,1999,1211,39.4,N,
ORD-20230909-011024,SKU-SHI-0001,shirts,S,Olive,1999,1975,1.2,N,
ORD-20230909-011025,SKU-CRO-0035,croptops,XL,Navy,1799,999,44.5,N,
ORD-20230909-011025,SKU-PAN-0002,pants,XXL,Maroon,2699,1087,50.0,N,
ORD-20230909-011026,SKU-PAN-0002,pants,XS,Navy,2699,1997,26.0,Y,RTO
ORD-20230909-011027,SKU-PAN-0028,pants,M,Black,3299,1949,40.9,N,
ORD-20230909-011028,SKU-PAN-0002,pants,L,Beige,2699,2411,10.7,N,
ORD-20230909-011029,SKU-PAN-0008,pants,XL,Olive,2999,2248,25.0,N,
ORD-20230909-011030,SKU-SHI-0015,shirts,XXL,Black,2199,1289,41.4,N,
ORD-20230909-011030,SKU-TSH-0012,tshirts,XL,Black,1999,1106,44.7,N,
ORD-20230909-011031,SKU-TSH-0004,tshirts,L,Grey,1499,999,33.4,Y,RTO
ORD-20230909-011031,SKU-SHI-0001,shirts,M,Beige,1999,999,50.0,Y,RTO
ORD-20230909-011032,SKU-PAN-0002,pants,XS,Olive,2699,2475,8.3,N,
ORD-20230909-011033,SKU-SHI-0001,shirts,XS,Black,1999,999,50.0,N,
ORD-20230909-011033,SKU-PAN-0002,pants,L,Navy,2699,999,50.0,N,
ORD-20230909-011033,SKU-SHI-0003,shirts,XXL,Maroon,2799,999,50.0,N,
ORD-20230909-011034,SKU-PAN-0002,pants,L,White,2699,1208,50.0,Y,Different than images
ORD-20230909-011034,SKU-TSH-0029,tshirts,XS,White,1699,999,41.2,Y,Delayed delivery
ORD-20230909-011035,SKU-SHI-0001,shirts,L,Beige,1999,1235,38.2,N,
ORD-20230909-011035,SKU-CRO-0007,croptops,XXL,Grey,1899,1241,34.6,N,
ORD-20230909-011036,SKU-SHI-0001,shirts,L,Blue,1999,999,50.0,Y,Size issue
ORD-20230909-011036,SKU-PAN-0008,pants,XS,Blue,2999,1346,50.0,Y,Size issue
ORD-20230909-011037,SKU-PAN-0002,pants,M,Black,2699,2385,11.6,N,
ORD-20230909-011038,SKU-CRO-0014,croptops,M,Grey,1799,999,44.5,Y,Size issue
ORD-20230909-011038,SKU-PAN-0028,pants,L,Grey,3299,1195,50.0,Y,Size issue
ORD-20230909-011039,SKU-PAN-0008,pants,S,White,2999,1553,48.2,N,
ORD-20230909-011039,SKU-SHI-0001,shirts,L,Maroon,1999,1059,47.0,N,
ORD-20230909-011040,SKU-PAN-0008,pants,XXL,Beige,2999,2192,26.9,N,
ORD-20230909-011041,SKU-CRO-0007,croptops,XS,White,1899,1120,41.0,N,
ORD-20230909-011041,SKU-PAN-0002,pants,XL,Grey,2699,1518,43.7,N,
ORD-20230909-011042,SKU-PAN-0002,pants,XL,Maroon,2699,1981,26.6,N,
ORD-20230909-011043,SKU-SHI-0003,shirts,XL,Grey,2799,1806,35.5,N,
ORD-20230910-011044,SKU-SHI-0001,shirts,L,Grey,1999,2520,0.0,Y,Size issue
ORD-20230910-011045,SKU-JAC-0031,jackets,XS,Beige,4799,2440,49.2,N,
ORD-20230910-011046,SKU-CRO-0035,croptops,XL,Black,1799,1679,6.7,N,
ORD-20230910-011047,SKU-PAN-0002,pants,XS,Black,2699,2131,21.0,N,
ORD-20230910-011048,SKU-SHO-0033,shorts,XS,Beige,2099,2485,0.0,N,
ORD-20230910-011049,SKU-TSH-0041,tshirts,XXL,Olive,1499,1739,0.0,Y,RTO
ORD-20230910-011050,SKU-TSH-0041,tshirts,M,Blue,1499,999,33.4,Y,RTO
ORD-20230910-011050,SKU-CRO-0005,croptops,XXL,Navy,2399,999,50.0,Y,RTO
ORD-20230910-011051,SKU-CRO-0014,croptops,S,Grey,1799,2903,0.0,Y,Changed mind
ORD-20230910-011052,SKU-SHI-0006,shirts,XS,White,2799,1146,50.0,Y,Size issue
ORD-20230910-011052,SKU-SHI-0003,shirts,XL,Navy,2799,1094,50.0,Y,Size issue
ORD-20230910-011053,SKU-SHI-0001,shirts,XL,Navy,1999,1171,41.4,Y,Size issue
ORD-20230910-011053,SKU-PAN-0002,pants,XXL,Black,2699,1496,44.6,Y,Delayed delivery
ORD-20230910-011054,SKU-SHI-0001,shirts,XXL,Black,1999,2463,0.0,N,
ORD-20230910-011055,SKU-JAC-0031,jackets,XL,White,4799,1970,50.0,N,
ORD-20230910-011056,SKU-CRO-0007,croptops,S,White,1899,2378,0.0,N,
ORD-20230910-011057,SKU-SHI-0001,shirts,XXL,Navy,1999,1884,5.8,N,
ORD-20230910-011058,SKU-SHI-0001,shirts,M,White,1999,1225,38.7,N,
ORD-20230910-011058,SKU-TSH-0029,tshirts,M,Black,1699,1099,35.3,N,
ORD-20230910-011059,SKU-CRO-0048,croptops,XS,Blue,1799,2381,0.0,Y,Size issue
